acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
-7.3,-0.43,12.57,2.17,-2.06,2.07
1.16,-6.12,10.780000000000001,2.81,-2.91,0.94
7.13,-5.41,7.66,4.43,-2.21,1.31
7.48,-6.09,2.3100000000000005,4.43,-3.61,0.25
12.21,-0.79,0.4299999999999997,2.98,-2.25,-0.47
13.48,-2.8,-0.8099999999999987,2.42,-2.65,-0.59
12.82,1.44,-1.3200000000000003,0.61,-1.79,-1.26
12.41,2.17,-0.009999999999999787,-0.14,-0.71,-0.18
10.57,2.81,0.16000000000000014,-0.74,-0.18,0.54
8.45,2.62,0.7800000000000011,-0.38,-0.14,0.34
7.98,4.21,0.3800000000000008,-0.1,0.09,-0.04
7.96,4.24,0.6300000000000008,0.02,0.12,0.05
7.64,3.45,0.5999999999999996,0.02,0.05,-0.02
7.63,3.85,0.5400000000000009,-0.01,0.09,0.0
7.71,3.85,0.4299999999999997,0.08,0.03,-0.01
7.67,3.77,0.6400000000000006,0.09,0.05,0.07
7.73,3.6,0.7300000000000004,0.02,0.0,0.0
7.8,4.08,0.6699999999999999,0.0,-0.02,0.03
7.79,3.73,0.47000000000000064,0.01,0.04,0.08
7.77,3.7,0.6600000000000001,-0.06,0.1,0.03
8.02,3.45,1.9300000000000006,0.02,0.0,0.0
7.91,2.93,1.9700000000000006,-0.01,0.02,-0.01
7.86,3.43,2.1400000000000006,0.07,-0.01,-0.04
7.87,3.29,1.9400000000000004,-0.02,0.03,0.02
7.89,2.9,1.9700000000000006,-0.01,0.0,-0.04
7.7,3.47,2.08,-0.02,-0.03,-0.05
7.97,3.4,1.9800000000000004,-0.02,0.0,-0.01
7.8,3.03,2.08,-0.04,0.0,-0.02
7.96,3.1,1.9300000000000006,-0.03,0.0,-0.07
8.08,3.44,2.040000000000001,-0.1,0.0,-0.05
8.35,4.48,0.9400000000000013,-0.44,0.14,0.35
6.69,3.12,1.8600000000000003,-0.48,-0.03,0.48
7.07,2.37,1.25,-0.32,-0.23,0.16
7.62,3.25,1.200000000000001,-0.46,-0.38,-0.08
8.06,3.41,1.3200000000000003,-0.45,-0.2,-0.06
8.25,2.18,1.8500000000000005,-0.45,-0.05,0.02
9.19,2.65,1.6799999999999997,-0.12,0.07,-0.29
8.82,3.31,2.500000000000001,-0.25,0.28,-0.05
7.86,2.84,2.5700000000000003,-0.2,0.41,0.07
6.77,2.0,2.5500000000000007,0.07,0.07,0.04
7.54,3.35,0.6900000000000013,-0.13,0.13,-0.05
7.36,4.04,1.0300000000000011,-0.17,0.14,-0.02
7.71,3.82,0.8100000000000005,0.01,0.01,0.14
8.44,3.42,0.6300000000000008,-0.11,0.05,0.06
7.64,3.61,1.2400000000000002,-0.13,0.14,0.14
7.93,2.45,0.9700000000000006,-0.27,0.02,-0.05
8.17,3.77,1.2700000000000014,0.06,-0.05,-0.29
7.93,4.33,0.8000000000000007,0.1,0.0,-0.04
7.43,3.62,1.0600000000000005,-0.13,0.31,0.05
6.81,3.43,1.290000000000001,-0.04,0.0,0.09
