acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
5.85,3.72,5.11,0.06,0.26,0.23
5.98,3.53,5.49,0.04,0.15,0.15
5.72,2.36,5.340000000000001,0.61,0.02,0.04
6.97,4.56,4.48,0.28,0.0,0.26
6.54,3.09,5.550000000000001,-0.53,0.84,0.56
4.71,3.58,6.83,-0.32,0.11,0.0
5.57,2.44,5.250000000000001,0.3,-0.07,0.15
5.93,3.45,5.62,0.09,0.11,0.02
5.86,3.4,6.0200000000000005,-0.03,-0.02,-0.04
6.1,2.91,5.41,0.06,-0.2,0.06
8.66,4.07,5.540000000000001,0.46,-1.88,-0.38
10.19,3.68,5.15,-0.21,-0.52,0.32
8.07,5.17,4.2700000000000005,-0.41,-0.39,0.34
6.83,3.96,4.44,-0.37,0.14,0.52
5.61,5.3,4.15,-0.29,0.06,0.84
5.49,4.12,4.430000000000001,0.03,0.37,0.75
5.55,4.2,4.4,0.22,0.0,0.86
5.23,4.34,4.7,0.21,0.0,0.54
5.41,3.6,4.8500000000000005,0.34,-0.1,0.39
6.04,4.3,4.5200000000000005,0.45,-0.17,0.28
9.33,5.31,5.000000000000001,-1.13,0.32,-0.14
7.98,1.94,3.16,-1.0,0.28,0.09
6.34,2.47,2.95,0.01,-0.25,0.24
7.83,1.81,2.12,0.14,-0.18,0.28
7.52,2.03,2.5900000000000007,0.15,-0.6,0.73
8.75,4.32,3.4000000000000004,0.18,-0.12,0.49
7.79,4.02,3.83,0.0,0.27,0.32
7.38,2.57,3.5900000000000007,0.02,0.05,0.1
7.07,2.51,3.37,-0.09,0.34,-0.12
7.46,2.86,3.5500000000000007,0.06,0.13,-0.13
7.73,2.17,4.090000000000001,0.35,0.11,0.7
9.63,5.43,2.6900000000000004,-1.47,1.04,-0.63
6.85,1.99,4.9,0.45,0.84,0.8
6.37,2.15,6.74,0.0,0.2,-0.38
8.47,4.06,4.420000000000001,0.25,-0.52,-0.51
9.36,5.82,3.49,0.26,0.19,0.18
7.21,3.01,4.12,-0.36,0.51,0.47
6.0,2.81,5.210000000000001,-0.06,0.23,0.46
5.75,2.49,4.99,-0.05,-0.16,0.26
5.19,2.08,4.74,0.2,-0.3,0.03
8.03,1.4,5.92,-0.2,-0.75,-0.05
6.51,3.17,5.970000000000001,0.48,-0.37,0.28
