acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
-18.81,10.2,-2.1899999999999995,0.69,4.38,3.01
-18.81,-6.99,16.94,-1.45,4.38,2.24
-18.54,-2.46,13.97,1.33,2.93,0.73
-8.71,-5.89,11.57,-2.35,1.31,0.15
-1.78,4.35,5.08,0.56,0.2,0.07
-1.25,3.01,0.7900000000000009,-0.83,0.05,-0.12
0.53,6.66,-2.5700000000000003,-0.85,-0.15,-0.17
-0.98,8.45,-5.039999999999999,-0.15,0.21,-0.11
-0.34,6.74,-5.42,0.28,-0.12,0.11
0.14,6.96,-5.57,-0.93,-0.08,-0.33
-18.81,-1.41,-10.209999999999999,-0.23,4.38,4.36
-18.81,-1.54,12.52,0.1,4.38,2.68
-18.81,-8.1,18.94,-0.58,4.38,0.74
-11.24,0.38,15.14,-0.1,2.77,0.07
-4.89,-1.68,9.14,-1.29,1.25,0.27
-1.32,2.59,5.65,-1.06,0.54,0.02
-0.25,4.59,3.2200000000000006,-0.39,-0.13,-0.25
-1.47,6.83,-1.209999999999999,-0.18,-1.44,-0.57
-0.53,9.16,-6.220000000000001,-0.23,-0.52,-0.42
-1.53,8.24,-6.639999999999999,-0.23,-0.36,0.0
-18.81,4.23,0.009999999999999787,0.21,4.38,3.95
-18.81,-6.21,19.72,-0.3,4.38,2.25
-12.39,-1.56,15.66,1.0,1.61,0.01
-3.73,1.49,5.58,-0.81,0.89,0.41
-2.17,1.5,3.58,-0.74,1.1,0.31
0.0,0.84,0.9000000000000004,-0.97,-0.07,0.11
-0.68,5.91,-3.41,-0.23,-0.51,-0.71
-0.69,7.63,-6.6,0.11,-0.28,0.0
-0.74,6.77,-6.769999999999998,-0.06,0.0,-0.42
-1.08,7.69,-6.9,0.0,0.01,0.16
-18.81,10.17,-4.25,1.17,4.38,3.94
-18.81,-1.66,16.130000000000003,0.03,4.38,3.82
-16.05,-2.71,17.05,-1.05,2.42,0.62
-7.46,0.2,10.700000000000001,0.26,0.78,1.23
-2.13,-2.71,1.6600000000000001,-1.1,0.41,0.21
-1.12,2.92,-1.799999999999999,-0.45,0.06,0.11
1.6,4.86,-4.449999999999999,0.23,0.05,0.02
0.57,5.8,-5.16,-0.07,-0.04,-0.23
1.21,6.35,-5.93,0.01,-0.13,-0.16
0.41,7.34,-5.799999999999999,0.1,0.03,-0.28
