acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2.69,13.12,19.72,3.3,4.38,4.36
-3.97,6.55,19.72,4.15,2.14,4.36
-13.75,-7.54,19.72,1.6,-2.16,4.36
-17.38,-15.12,19.72,0.09,-4.34,4.36
-17.99,-9.16,19.72,-1.05,-4.34,1.93
-16.56,-6.17,19.72,-2.89,-4.34,0.17
-12.47,-4.21,14.98,-3.17,-4.34,-1.07
-8.76,-3.6,6.380000000000001,-3.21,-3.58,-1.43
-4.9,-1.76,1.08,-4.03,-2.61,-0.77
-1.78,3.69,-0.4499999999999993,-3.34,-1.55,-0.61
-12.83,0.31,7.840000000000001,-4.31,4.35,-0.21
-14.07,8.85,16.39,-3.62,4.38,2.39
-9.52,13.17,19.72,-1.44,4.38,4.09
0.33,10.98,19.72,2.39,4.38,4.36
0.39,8.79,19.72,3.86,4.38,4.36
-4.8,-0.5,19.72,2.41,-0.09,4.36
-11.99,-9.97,19.72,0.75,-3.63,4.36
-10.68,-14.34,19.72,-0.63,-4.34,4.11
-12.1,-9.73,19.72,-1.64,-4.34,1.08
-10.3,-5.64,19.72,-2.73,-4.34,-0.53
10.84,-3.09,0.7900000000000009,0.11,-0.11,0.34
10.46,-3.72,0.4400000000000013,0.13,-0.04,0.27
10.02,-3.55,0.3800000000000008,0.1,-0.01,0.1
10.25,-3.55,0.620000000000001,0.1,0.05,0.09
10.24,-3.52,0.6600000000000001,0.03,0.11,0.06
10.23,-3.56,0.870000000000001,0.02,0.02,0.08
10.64,-3.06,0.7300000000000004,0.15,0.11,0.02
11.07,-3.12,0.6500000000000004,0.2,0.14,0.07
11.13,-3.51,1.1400000000000006,-0.24,0.01,0.36
10.6,-3.61,1.4600000000000009,-0.05,0.0,0.22
-7.66,2.03,4.1000000000000005,-3.84,-2.54,-1.12
-2.98,6.55,-2.379999999999999,-4.16,-1.36,0.01
4.41,11.16,-0.9499999999999993,-2.11,0.5,-0.56
7.41,8.28,-0.8499999999999996,-1.3,0.3,0.1
10.58,2.05,-0.8099999999999987,-0.83,-0.12,0.99
10.96,-2.44,-1.4100000000000001,-0.02,-0.06,0.43
10.96,-3.17,-1.08,0.45,-0.05,0.03
10.52,-3.68,-0.629999999999999,0.2,-0.11,0.29
10.62,-3.85,-0.41999999999999993,0.27,-0.03,0.22
10.66,-3.84,0.5899999999999999,0.12,0.02,0.25
-8.47,-2.06,6.930000000000001,-4.08,-3.53,-2.17
-6.15,-0.24,4.010000000000001,-3.71,-2.13,-1.67
-3.06,3.8,-1.17,-3.06,-2.05,-1.43
1.15,7.14,-3.5299999999999994,-1.06,-1.24,-1.71
5.6,7.22,-5.469999999999999,0.04,-0.26,-1.02
8.57,5.17,-2.879999999999999,-1.1,0.71,0.15
10.02,2.81,-0.129999999999999,-0.86,0.79,0.98
11.63,-0.73,0.870000000000001,-0.61,0.34,1.15
12.12,-2.57,1.450000000000001,-0.47,0.07,1.08
11.93,-3.04,0.870000000000001,-0.24,0.03,0.7
-12.55,17.04,15.120000000000001,-4.3,4.38,2.54
-3.27,18.78,19.72,-0.61,4.38,4.36
0.14,14.85,19.72,2.79,4.38,4.36
-0.3,3.69,19.72,3.9,2.42,4.36
-0.61,-6.92,19.72,2.66,-1.58,4.36
-9.73,-9.44,19.72,1.53,-4.34,4.36
-11.04,-10.27,19.72,-1.17,-4.34,3.41
-13.22,-8.02,19.72,-3.31,-4.34,1.81
-8.68,-4.6,10.280000000000001,-3.02,-4.34,-0.91
-5.77,-0.05,4.23,-3.17,-2.91,-1.31
-3.89,17.98,19.72,0.68,4.38,4.36
2.78,15.25,19.72,3.54,4.38,4.36
3.32,9.78,19.72,4.41,2.42,4.36
-1.38,-4.56,19.72,2.93,-1.88,4.36
-12.46,-12.98,19.72,0.5,-4.34,4.36
-15.38,-14.54,19.72,-1.92,-4.34,2.83
-13.82,-12.28,19.72,-2.89,-4.34,-0.24
-12.43,-6.48,10.610000000000001,-3.97,-4.22,-1.84
-8.25,-0.81,3.0200000000000005,-3.64,-2.45,-1.93
-6.02,1.95,0.030000000000001137,-3.9,-1.01,-1.01
-14.95,18.78,14.09,-3.14,4.38,2.05
-9.22,18.78,19.72,0.52,4.38,4.36
3.74,12.57,19.72,3.34,4.38,4.36
0.63,3.3,19.72,4.07,0.86,4.36
-4.51,-8.92,19.72,1.86,-3.74,4.36
-12.33,-12.18,19.72,0.54,-4.34,4.36
-14.94,-11.43,19.72,-2.16,-4.34,1.16
-13.36,-7.76,19.72,-2.76,-4.34,-0.37
